,Temp,Vacuum,Pressure,Humidity,Energy,TempDiff,PressureDiff,PowerPerFuel
627,14.43,35.85,1021.99,78.25,464.6,21.42,986.14,0.8980979692276763
628,5.67,45.87,1008.91,93.29,478.44,40.2,963.04,1.8395673071932064
631,18.41,44.89,1009.75,77.24,448.88,26.48,964.86,0.5431588520626617
632,12.79,41.62,1010.52,81.83,466.91,28.83,968.9,0.8771231128355549
633,18.4,50.16,1011.51,98.07,453.78,31.76,961.35,0.491665799875182
634,17.28,65.94,1013.62,89.97,454.76,48.66,947.68,0.3991072130668733
635,21.31,58.66,1012.67,69.36,451.96,37.35,954.01,0.3615550997140422
638,22.98,51.95,1006.83,74.92,454.63,28.97,954.88,0.3808224249902203
640,33.3,80.18,1011.09,63.98,430.16,46.88000000000001,930.91,0.161108976274853
641,28.86,67.9,1006.29,57.19,432.97,39.040000000000006,938.39,0.2209488291962519
642,25.7,69.45,1013.86,56.91,437.04,43.75,944.41,0.2448588548713768
648,32.32,67.9,1006.08,37.93,428.12,35.580000000000005,938.18,0.1950852301725017
649,14.35,49.83,1006.39,91.23,462.54,35.48,956.56,0.6468543570788766
650,13.15,40.78,1024.13,79.59,462.3,27.630000000000003,983.35,0.8620866487523705
651,22.43,63.21,1012.06,84.75,447.98,40.78,948.85,0.3159683348917333
653,24.54,60.23,1011.55,72.78,445.25,35.69,951.32,0.3012426827289739
654,15.56,40.12,1013.72,89.78,461.21,24.559999999999995,973.6,0.7388022308396148
655,32.09,79.74,1006.92,61.5,432.85,47.64999999999999,927.18,0.1691575838989961
657,22.73,66.75,1018.13,84.06,437.93,44.02,951.38,0.2886383222028338
658,11.93,41.38,1021.76,57.63,473.88,29.450000000000003,980.38,0.9599253256368612
659,24.97,50.23,1015.6,56.79,454.35,25.26,965.37,0.3622503484372368
660,23.23,71.77,1005.01,88.1,432.8,48.53999999999999,933.24,0.2595942663975795
661,16.06,47.45,1009.97,88.09,450.62,31.390000000000004,962.52,0.591328356387467
662,13.02,45.51,1015.24,80.05,468.46,32.489999999999995,969.73,0.7905961485819866
664,26.17,48.92,1009.87,34.43,440.09,22.75,960.95,0.3437568249113991
667,7.64,39.85,1012.78,88.09,481.53,32.21,972.93,1.5816182411792914
668,28.11,70.98,1007.76,85.6,431.83,42.870000000000005,936.78,0.2164292575588856
679,12.38,40.6,1013.86,85.35,472.53,28.22,973.26,0.9401187359239834
682,6.33,39.33,1012.06,93.16,492.22,33.0,972.73,1.977113491423685
689,14.75,41.16,1009.58,86.96,468.14,26.41,968.42,0.7710958475399846
692,26.14,61.02,1010.13,66.71,436.17,34.88,949.11,0.2734500484871191
694,12.32,41.62,1012.88,88.88,464.72,29.3,971.26,0.9063137727241524
695,21.5,50.59,1017.08,65.28,453.8,29.090000000000003,966.49,0.4172163815810643
697,10.18,40.81,1015.79,81.42,475.13,30.630000000000003,974.98,1.1436630241538126
699,29.38,69.68,1011.35,49.25,430.2,40.30000000000001,941.67,0.2101408441897961
701,10.58,42.34,1022.32,94.01,474.91,31.760000000000005,979.98,1.0601682482165706
703,31.48,69.75,1008.9,45.66,438.19,38.27,939.15,0.1995646094920596
705,21.46,46.63,1012.97,71.29,452.1,25.17,966.34,0.451792871206154
707,29.53,70.79,1003.7,60.89,426.85,41.260000000000005,932.91,0.2041925658598161
713,24.47,48.6,1002.49,75.04,442.08,24.130000000000003,953.89,0.3717325826030362
716,27.19,62.91,1011.57,53.66,444.8,35.72,948.66,0.2600374423516925
718,24.38,47.01,1015.17,68.96,454.85,22.63,968.16,0.3968663222301506
719,10.15,41.46,1019.78,83.56,481.31,31.31,978.32,1.1437458859984937
722,7.77,41.82,1032.72,72.8,479.4,34.05,990.9,1.475342938757573
725,32.06,75.33,1001.96,63.15,432.92,43.27,926.63,0.1792570166832582
729,34.18,67.9,1005.87,30.34,425.5,33.720000000000006,937.97,0.183340213079676
730,18.77,39.54,1009.39,63.35,458.58,20.77,969.85,0.6178942764541292
732,19.83,46.33,1013.27,96.4,451.22,26.5,966.94,0.4911377618455339
734,29.78,65.74,1012.13,44.96,441.51,35.959999999999994,946.39,0.22552056527301
735,12.27,41.17,1019.39,52.18,473.84,28.9,978.22,0.9380074547283322
736,5.84,43.02,1013.88,87.42,489.05,37.18000000000001,970.86,1.946569929246034
737,7.19,40.81,1015.22,85.65,487.15,33.620000000000005,974.41,1.6602260415733
738,16.72,44.78,1007.75,56.79,453.39,28.06,962.97,0.6055521838825005
739,30.44,56.24,1005.19,56.24,429.34,25.8,948.95,0.2507906793299974
741,15.25,39.58,1012.1,73.05,466.21,24.33,972.52,0.7723887706160587
743,26.85,66.86,1006.78,69.4,438.26,40.01,939.92,0.244130011792617
744,31.88,70.36,1006.2,57.51,438.42,38.48,935.84,0.1954547432348281
746,24.73,69.94,1006.09,59.15,439.86,45.21,936.15,0.2543107540273964
747,8.66,40.11,1032.86,75.31,479.76,31.45,992.75,1.3811901796618191
749,30.16,73.17,1010.74,58.99,434.43,43.010000000000005,937.57,0.1968590640813569
750,15.3,43.14,1015.11,71.35,466.0,27.84,971.97,0.7060156777902012
753,11.61,52.75,1020.94,77.56,464.68,41.14,968.19,0.758751035836895
755,8.68,41.82,1032.83,73.62,478.61,33.14,991.01,1.3184935657976804
756,27.24,77.17,1009.37,81.51,439.12,49.93000000000001,932.2,0.2088947927958888
758,14.12,41.39,1018.73,76.51,472.88,27.270000000000003,977.34,0.8091346940284053
759,27.33,66.17,1011.06,64.55,443.89,38.84,944.89,0.2454565326169535
760,25.92,73.77,1001.27,94.28,432.0,47.85,927.5,0.2259274321088066
764,8.75,40.77,1021.99,86.46,478.85,32.02,981.22,1.342303514488945
765,24.81,63.73,1009.34,83.61,440.43,38.92,945.61,0.2785519548442635
767,28.12,44.89,1009.18,47.14,441.13,16.77,964.29,0.3494633792672272
769,19.81,43.56,1013.39,38.13,460.59,23.750000000000004,969.83,0.5337552478574001
770,27.15,73.9,1007.57,74.42,433.09,46.75000000000001,933.67,0.2158558801027719
772,22.43,63.94,1012.76,93.24,444.53,41.51,948.82,0.309955373621977
773,15.91,38.62,1016.2,63.63,462.25,22.71,977.58,0.7523059050764904
775,4.41,42.07,1005.54,68.85,488.36,37.66,963.47,2.632261208104191
776,8.39,36.24,1013.39,89.13,480.69,27.85,977.15,1.580938360867952
777,25.89,63.56,1013.82,64.51,443.82,37.67,950.26,0.2697061999975206
778,22.26,44.89,1009.51,78.93,447.07,22.63,964.62,0.4474049273285981
779,27.85,66.44,1008.48,77.15,429.0,38.59,942.04,0.2318475275541869
780,31.2,73.17,1010.28,53.23,431.23,41.97,937.11,0.1888953718597015
781,30.47,70.83,1010.91,46.94,444.39,40.36,940.08,0.2059086453968999
785,18.42,63.94,1020.47,74.47,450.55,45.52,956.53,0.3825434200154392
789,21.97,58.79,1010.93,86.7,448.8,36.82,952.14,0.3474716136673097
790,12.6,40.35,1011.89,80.88,475.42,27.75,971.54,0.9351114258177456
792,28.18,66.56,1005.69,65.67,426.79,38.38,939.13,0.2275411417672108
794,31.44,64.44,1014.04,49.15,437.6,33.0,949.6,0.2159927849722723
795,26.16,70.04,1009.63,73.22,432.56,43.88000000000001,939.59,0.2360817846333331
796,13.97,40.24,1018.32,88.72,467.93,26.270000000000003,978.08,0.8323893432532933
797,25.79,67.17,1007.89,81.38,440.75,41.38,940.72,0.2544284256038295
801,5.74,37.8,1021.37,74.47,490.81,32.059999999999995,983.57,2.262089117489815
802,12.45,40.81,1025.63,66.26,474.73,28.360000000000003,984.8200000000002,0.9343524551526372
803,13.35,41.44,1015.9,66.04,473.17,28.09,974.46,0.8552955041719088
807,26.17,66.54,1002.23,75.6,433.81,40.370000000000005,935.69,0.2491225495043562
810,16.92,44.6,1017.34,58.75,460.17,27.68,972.74,0.6097939127945806
811,23.16,57.69,1007.91,84.7,438.29,34.53,950.22,0.3280367253838109
812,9.84,36.66,1026.7,70.02,477.62,26.82,990.04,1.3240212189355938
813,14.08,43.41,1015.59,54.15,466.99,29.33,972.18,0.7640383185692448
816,24.62,68.31,1010.45,75.18,448.58,43.69,942.14,0.2667273638205719
818,16.38,45.64,1020.47,89.28,462.58,29.26,974.83,0.618767248916241
819,15.54,39.31,1009.69,71.19,461.06,23.770000000000003,970.38,0.7547504622040364
820,27.97,58.84,1002.25,57.88,446.11,30.870000000000005,943.41,0.2710671115770101
825,7.51,41.66,1015.9,78.31,485.58,34.15,974.24,1.5520352763765772
826,30.31,70.36,1006.55,59.92,439.11,40.05,936.19,0.2059024718800179
828,15.6,43.71,1024.88,80.37,463.34,28.11,981.17,0.6795077110794338
829,28.07,74.33,1012.0,71.69,428.87,46.26,937.67,0.205550776822047
830,29.43,66.75,1017.63,42.72,434.6,37.32,950.88,0.2212321244723402
832,20.74,58.2,1017.54,70.66,450.4,37.46000000000001,959.34,0.3731355648563295
834,18.6,56.85,1012.34,80.24,450.26,38.25,955.49,0.4258140172686091
836,30.97,67.69,1005.61,50.88,425.35,36.72,937.92,0.2028993789375704
837,29.05,75.6,1017.63,51.16,439.14,46.55,942.03,0.1999562877359779
838,18.77,52.08,1004.02,99.86,449.62,33.31,951.94,0.4599497351314768
842,24.75,58.79,1009.87,71.97,444.79,34.04,951.08,0.3056865645741305
843,29.89,65.74,1012.95,51.36,438.24,35.849999999999994,947.21,0.2230264646468142
844,17.48,43.14,1018.68,74.85,459.59,25.66,975.54,0.6094653244346276
845,27.31,59.54,1006.24,71.99,440.13,32.230000000000004,946.7,0.2706764309357214
849,23.4,49.16,1002.85,69.82,446.05,25.76,953.69,0.3877535763215178
851,27.75,77.24,1007.48,78.37,433.57,49.49,930.24,0.2022804783032644
853,13.86,40.83,1008.76,82.4,470.37,26.97,967.93,0.8311836746811031
855,20.17,58.12,1015.41,79.47,455.25,37.95,957.29,0.3883456551862506
856,31.66,73.91,1004.49,68.13,431.26,42.25,930.58,0.1842998856491133
857,15.8,41.1,1003.0,77.36,465.87,25.3,961.9,0.717407373186732
858,7.68,42.85,1012.51,91.51,479.16,35.17,969.66,1.4560239206534422
860,11.29,41.5,1013.39,89.15,476.04,30.21,971.89,1.0160180135955692
861,9.19,41.01,1022.14,98.98,468.37,31.82,981.13,1.2427500498166668
864,17.3,46.21,1013.56,87.57,456.77,28.91,967.35,0.5713674566849254
870,28.01,65.34,1014.68,46.86,440.77,37.33,949.34,0.2408351033841929
871,28.98,70.8,1008.19,73.45,434.08,41.81999999999999,937.39,0.2115622307221422
872,23.71,60.23,1009.76,90.67,439.66,36.52,949.53,0.3078736626987242
876,13.19,39.18,1023.67,66.78,469.62,25.99,984.49,0.9087352128799604
878,24.43,61.25,1011.66,85.24,436.05,36.82,950.41,0.2914115298186405
879,8.91,43.52,1022.78,98.0,478.38,34.61,979.26,1.2336910774410772
882,14.22,42.32,1015.54,77.23,465.0,28.1,973.22,0.7726942802676813
885,22.78,58.96,1013.65,57.06,452.03,36.18,954.69,0.3365550132647482
886,8.39,52.72,1026.06,86.76,473.45,44.33,973.34,1.0703769752632026
887,28.13,61.25,1013.12,62.57,436.61,33.120000000000005,951.87,0.253406559922227
888,27.39,69.14,1008.82,78.35,435.22,41.75,939.68,0.2298197972419301
893,14.79,41.04,1025.32,75.81,456.97,26.25,984.28,0.7528564292558457
894,15.2,40.55,1005.0,88.4,465.09,25.35,964.45,0.7545752482315531
900,23.61,49.16,1002.39,65.63,443.5,25.55,953.23,0.3821076766509205
901,25.13,68.63,1013.57,43.44,446.36,43.5,944.94,0.2588086464445788
903,23.48,60.23,1011.91,79.48,437.44,36.75,951.68,0.3093196692632812
907,21.29,59.04,1012.49,84.23,445.37,37.75,953.45,0.3543226777969988
908,28.5,74.87,1009.67,53.78,444.88,46.370000000000005,934.8,0.2084923809456859
909,9.37,42.32,1015.15,82.96,477.57,32.95,972.83,1.2043474225951385
910,21.42,56.89,1014.39,84.05,444.86,35.47,957.5,0.3650631167097412
911,28.62,79.74,1008.12,65.39,436.12,51.11999999999999,928.38,0.1910997604548815
912,33.6,77.17,1009.01,47.53,430.32,43.57,931.84,0.165960125141154
913,15.85,42.28,1007.4,82.12,467.3,26.43,965.12,0.6973190596563693
915,14.96,43.02,1012.77,42.93,467.16,28.06,969.75,0.7258780271332571
917,25.95,63.47,1011.77,66.22,445.5,37.52,948.3,0.2704841666583184
920,28.01,64.69,1007.61,58.45,440.23,36.67999999999999,942.92,0.242956976752721
921,12.3,40.69,1015.74,82.58,474.46,28.39,975.05,0.9479966512616712
922,21.42,43.79,1015.76,43.08,462.19,22.37,971.97,0.4927494328781219
923,21.34,59.8,1016.92,77.06,450.74,38.46,957.12,0.3532079753505124
925,16.73,54.3,1017.96,59.44,460.54,37.56999999999999,963.66,0.5069575392513972
927,26.52,73.21,1002.3,95.38,437.02,46.69,929.09,0.2250906141406475
928,27.43,63.87,1017.6,43.33,442.71,36.44,953.73,0.2526949764266084
930,29.67,73.67,1006.48,64.98,429.28,44.0,932.81,0.1963959099618449
932,28.34,73.68,1015.05,76.73,432.0,45.34,941.37,0.2068875152579542
933,12.48,40.67,1011.24,61.1,475.96,28.19,970.57,0.9377383947091348
935,22.8,49.16,1006.4,77.05,439.65,26.36,957.24,0.3922476553466661
939,25.69,64.45,1013.05,42.0,450.94,38.760000000000005,948.6,0.2723527310315962
943,11.86,40.27,1008.06,72.91,474.57,28.410000000000004,967.79,0.993651201774196
945,28.54,76.86,1000.09,74.67,433.35,48.32,923.23,0.1975533742854845
946,19.89,68.08,1012.65,80.25,448.71,48.19,944.57,0.331368649782972
950,18.3,37.2,1012.23,68.09,470.42,18.9,975.03,0.6910217991656383
951,28.76,69.48,1008.62,55.86,430.14,40.72,939.14,0.215258911220487
952,25.44,75.23,1010.71,66.44,436.67,49.790000000000006,935.48,0.2281629836217152
954,17.46,42.42,1008.97,69.19,469.63,24.96,966.55,0.6340754350349124
955,6.07,41.14,1027.57,86.98,480.19,35.07,986.43,1.9229152033599255
956,28.75,64.84,1009.61,58.24,441.3,36.09,944.77,0.2367298768875895
957,11.33,41.5,1013.58,88.7,475.01,30.17,972.08,1.0102404321611247
958,28.19,62.6,1017.34,46.95,449.61,34.41,954.74,0.2547807155234845
961,23.09,51.19,1009.4,81.61,443.22,28.1,958.21,0.3749818841667914
962,8.99,36.66,1028.11,71.98,481.03,27.669999999999995,991.45,1.4595534712449487
965,19.35,64.15,1021.37,68.53,457.74,44.8,957.22,0.36875781688992
967,30.2,69.59,1008.9,67.32,434.66,39.39,939.31,0.2068216012615042
968,17.29,44.63,1019.6,41.98,460.66,27.340000000000003,974.97,0.5969784075141576
969,7.38,41.22,1016.47,96.29,485.73,33.84,975.25,1.596726665956616
977,15.89,38.73,1001.45,74.37,465.76,22.84,962.72,0.7568168519792267
978,10.45,40.71,1015.68,81.48,469.22,30.26,974.97,1.1029583740284592
979,26.26,74.9,1003.85,81.94,437.44,48.64,928.95,0.2224036720196616
980,9.05,40.67,1015.57,75.48,486.55,31.62,974.9,1.321918636322265
982,31.91,67.83,1008.76,53.22,425.28,35.92,940.93,0.1964836141453232
983,7.14,41.22,1016.6,97.09,435.58,34.08,975.38,1.480000054364298
984,25.07,77.95,1012.87,83.0,438.55,52.88,934.92,0.2244133360522544
985,25.74,65.38,1009.6,54.34,452.94,39.64,944.22,0.2691455582247873
986,14.94,40.0,1017.69,65.43,456.41,25.06,977.69,0.7637382864792504
987,19.32,52.84,1004.29,83.51,450.88,33.52,951.45,0.4416630227116354
990,13.77,42.86,1030.72,77.3,471.38,29.09,987.86,0.7987025023797736
994,9.31,43.56,1015.09,79.96,482.55,34.25,971.53,1.189884392208384
995,11.82,41.54,1019.96,67.65,476.97,29.72,978.42,0.9714201222477756
996,6.18,41.55,1001.58,98.79,484.87,35.37,960.03,1.8882774681730203
999,16.46,61.27,1020.02,74.54,456.64,44.81,958.75,0.4527893884824673
1000,20.47,63.07,1012.79,88.67,451.71,42.6,949.72,0.349879930403552
1004,30.74,71.77,1006.24,53.38,434.89,41.03,934.47,0.1971208721854105
1006,26.67,70.94,1007.7,56.56,439.13,44.27,936.76,0.2321020134676568
1011,13.44,39.64,1013.23,73.43,474.79,26.200000000000003,973.59,0.8911866020373841
1013,22.59,60.32,1016.84,78.58,447.17,37.73,956.52,0.3281671428051425
1014,26.53,65.18,1012.77,64.37,437.39,38.650000000000006,947.59,0.2529398423132114
1015,24.8,64.63,1020.69,55.74,447.82,39.83,956.06,0.279394368938823
1016,26.21,70.32,1007.0,78.29,430.4,44.10999999999999,936.68,0.2335212354575518
1017,14.58,41.92,1030.42,61.96,462.69,27.340000000000003,988.5,0.7570269060409008
1019,6.03,40.78,1025.53,98.68,480.36,34.75,984.75,1.953450013297905
1020,11.99,49.83,1008.33,95.2,468.22,37.84,958.5,0.7836820335094284
1028,22.56,70.98,1005.66,95.95,440.81,48.42,934.68,0.2752810700846707
1030,14.05,40.71,1016.36,68.58,465.74,26.66,975.65,0.8142656459935784
1032,25.44,61.25,1012.57,87.65,441.77,35.81,951.32,0.2835130278526505
1033,12.82,46.18,1018.53,88.46,466.06,33.36,972.35,0.7872268117229669
1036,10.17,41.46,1019.34,83.04,480.13,31.29,977.88,1.13869809001912
1039,26.71,59.39,1014.24,66.45,439.33,32.68,954.85,0.2769514524585375
1041,22.08,45.61,1014.02,75.71,456.71,23.53,968.41,0.4535042690231293
1042,32.37,67.83,1008.32,57.39,426.76,35.46,940.49,0.1943655045225413
1044,23.39,73.5,1011.37,88.48,441.18,50.11,937.87,0.2566245822826779
1046,23.66,62.08,1022.42,64.13,447.06,38.42,960.34,0.3043682625859469
1047,18.63,45.87,1007.98,79.9,453.79,27.24,962.11,0.5310229930533689
1048,15.09,39.52,1017.05,72.43,469.8,24.430000000000003,977.53,0.7877834209318985
1049,26.39,66.49,1012.96,60.35,433.36,40.1,946.47,0.2469750598844422
1051,23.35,59.92,1009.86,88.6,439.82,36.57,949.94,0.3143520411226388
1053,20.86,67.25,1017.45,81.45,444.5,46.39,950.2,0.3168583618173199
1054,25.68,58.41,1013.71,70.61,440.78,32.73,955.3,0.293859445609802
1056,15.24,37.87,1020.52,84.49,463.09,22.629999999999995,982.65,0.8023893039248098
1059,30.24,73.9,1006.74,56.39,441.31,43.66000000000001,932.84,0.197477464899657
1060,22.12,49.39,1019.8,72.83,451.0,27.27,970.41,0.4128120758607634
1062,8.36,40.22,1011.6,89.18,484.66,31.86,971.38,1.4414143264675865
1063,32.82,68.31,1010.44,41.85,441.06,35.49,942.13,0.1967319112220153
1067,9.83,41.17,1019.34,72.29,478.21,31.340000000000003,978.17,1.181637509757201
1068,29.92,67.22,1014.09,50.62,444.78,37.3,946.87,0.2211490882360896
1069,16.88,43.67,1011.43,73.98,463.81,26.790000000000003,967.76,0.6291938569864245
1070,13.72,34.03,1018.57,65.95,469.25,20.31,984.54,1.005051279568962
1072,30.63,74.22,1007.47,46.52,430.38,43.59,933.25,0.1893146114299785
1074,13.86,41.78,1010.75,57.9,467.39,27.92,968.97,0.8071379181958407
1076,26.11,47.43,1009.01,56.09,445.36,21.32,961.58,0.3596261070659634
1079,19.27,43.14,1013.17,39.85,463.14,23.87,970.03,0.5571221634152836
1080,18.86,51.43,1010.27,86.0,446.91,32.57,958.84,0.4607463036478043
1081,33.43,69.88,1006.86,44.84,435.59,36.45,936.98,0.1864612657637442
1082,13.84,41.26,1020.92,74.74,462.46,27.42,979.66,0.8098579710226144
1085,10.12,41.55,1005.78,62.34,475.46,31.43,964.23,1.1307391922679948
1086,23.46,73.18,1012.07,88.14,438.62,49.720000000000006,938.89,0.2554865357861718
1087,25.72,49.82,1016.19,60.1,452.33,24.1,966.37,0.3530048766539324
1089,7.28,38.56,1018.96,67.98,485.57,31.28,980.4,1.7297504103780037
1090,7.0,38.08,1020.27,77.67,482.38,31.08,982.19,1.8096488595438176
1091,15.29,38.73,1000.9,81.17,468.62,23.44,962.17,0.7913449537532148
1092,19.3,56.65,1020.55,70.43,459.1,37.35,963.9,0.4199040559018425
1095,14.38,40.66,1016.34,92.37,463.1,26.279999999999998,975.68,0.792042563351433
1096,28.79,68.51,1013.02,62.84,432.51,39.720000000000006,944.51,0.2192807564823596
1097,9.2,40.77,1011.88,89.86,479.82,31.570000000000004,971.11,1.2792334517068176
1100,22.49,58.82,1009.73,85.19,444.11,36.33,950.91,0.335719120470483
1101,16.84,56.03,1020.25,70.37,437.14,39.19,964.22,0.4632952401220418
1102,20.57,60.1,1011.16,83.45,451.88,39.53,951.06,0.365522702803705
1103,13.1,49.83,1007.29,92.79,466.08,36.73,957.46,0.7140001194902363
1107,10.87,37.5,1011.43,95.56,474.07,26.630000000000003,973.93,1.1630052131248083
1110,17.4,44.9,1020.5,77.11,457.75,27.5,975.6,0.585912500319996
1115,11.54,45.0,1022.77,80.79,482.34,33.46,977.77,0.9288272674754476
1117,27.43,56.85,1011.86,36.76,436.64,29.42,955.01,0.2800059381984878
1119,26.2,63.56,1013.39,67.07,442.4,37.36,949.83,0.2656623062178431
1120,27.5,68.24,1010.38,73.44,430.9,40.74,942.14,0.2296173931578386
1123,15.86,49.69,1015.59,87.26,462.84,33.83,965.9,0.5872982478757959
1125,25.42,73.21,1001.91,93.78,432.04,47.78999999999999,928.7,0.2321549800531779
1126,11.11,40.55,1023.91,87.12,476.37,29.44,983.36,1.0574004379476174
1129,13.85,41.39,1018.62,75.55,471.45,27.54,977.23,0.8224138968672564
1130,30.66,66.25,1007.67,63.03,439.55,35.59,941.42,0.2163965094955015
1131,21.7,70.32,1009.12,91.3,438.52,48.61999999999999,938.8,0.2873762077769565
1133,15.0,41.17,1015.57,64.82,468.72,26.17,974.4,0.7589992713140636
1134,22.29,45.01,1012.4,51.58,449.08,22.72,967.39,0.4476150008636733
1136,21.65,56.89,1013.13,66.07,445.93,35.24,956.24,0.3620535882828862
1137,20.08,49.69,1008.34,69.88,453.54,29.61,958.65,0.4545512857004264
1139,29.47,65.51,1014.71,58.28,444.8,36.040000000000006,949.2,0.2303971185442383
1140,26.02,71.94,1009.38,64.12,435.21,45.92,937.44,0.2324990271806059
1141,26.19,73.77,1001.31,91.87,433.34,47.58,927.54,0.2242918520733797
1146,23.03,54.42,1014.42,74.98,453.77,31.39,960.0,0.3620622989396091
1150,10.58,41.49,1020.43,91.9,473.19,30.910000000000004,978.94,1.0779694562791224
1151,23.85,74.22,1009.99,82.72,441.66,50.37,935.77,0.2495047021518552
1152,25.0,59.43,1007.84,68.91,438.28,34.43,948.41,0.2949890627629143
1154,9.6,41.03,1021.01,69.03,481.73,31.43,979.98,1.2230126330327404
1156,8.34,40.72,1023.62,83.75,483.14,32.379999999999995,982.9,1.4226536256260216
1157,19.44,60.07,1014.8,69.06,452.89,40.63,954.73,0.3878277126617026
1158,13.42,42.86,1013.88,85.13,473.27,29.44,971.02,0.8228189655711974
1160,16.36,43.99,1021.34,85.13,465.81,27.630000000000003,977.35,0.6472492359065825
1161,23.28,48.92,1010.23,41.55,449.27,25.64,961.31,0.394491813550702
1162,31.82,71.29,1008.44,41.7,431.23,39.470000000000006,937.15,0.1900991506174398
1163,24.39,60.84,1018.5,61.73,442.72,36.45,957.66,0.2983514384782244
1164,9.28,41.38,1021.96,72.22,486.18,32.1,980.58,1.266072648789187
1166,19.8,67.71,1005.58,69.65,446.03,47.91,937.87,0.3326948408915622
1167,20.73,59.87,1019.08,80.48,445.18,39.14,959.21,0.3586964552800564
1168,28.45,52.84,1006.18,43.16,439.86,24.390000000000004,953.34,0.2925966774385384
1169,31.04,66.54,1003.83,53.05,431.66,35.50000000000001,937.29,0.2089956742553119
1170,10.09,41.01,1019.89,96.55,471.15,30.92,978.88,1.1386185631438488
1171,17.33,42.28,1007.97,50.33,462.26,24.950000000000003,965.69,0.630888736153503
1173,17.97,65.94,1012.92,88.22,448.88,47.97,946.98,0.378820293114818
1174,21.12,49.15,1021.29,52.9,456.92,28.03,972.14,0.4401723234378372
